"date";"annee";"mois";"jour";"secteur";"horaire";"observateurs";"activites";"categorie_usage";"nombre";"commentaires";"commentaires_secteur"
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"jet_ski";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"15:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"jet_ski";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";"17:00:00";"Django de Herder, Maeva Labegorre, Kevin Da Cunha de Freitas Leal, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"jet_ski";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"09:00:00";"Laurent Ceccaldi, Julie Enjalbert";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"paddle";"sports_nautiques_non_motorises";3;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"jet_ski";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"12:00:00";"Laurent Ceccaldi, Julie Enjalbert";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"paddle";"sports_nautiques_non_motorises";3;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"jet_ski";"sports_motonautiques";1;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"15:00:00";"Laurent Ceccaldi, Julie Enjalbert";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"jet_ski";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"autre";"sports_motonautiques";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-07-28;2023;"juillet";28;"U Travu";"17:00:00";"Laurent Ceccaldi, Julie Enjalbert";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"jet_ski";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"autre";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"jet_ski";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"autre";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"12:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"jet_ski";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"autre";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"15:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"voile";"sports_nautiques_non_motorises";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"jet_ski";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"ski_nautique";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"bouee_tractee";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"autre";"sports_motonautiques";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_embarquee";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"peche_du_bord";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2023-08-10;2023;"aout";10;"A Torra di Murtella";"17:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"paddle";"sports_nautiques_non_motorises";2;"Autre :  foils electriques";NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"kayak";"sports_nautiques_non_motorises";1;"Autre :  foils electriques";NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"pedalo";"sports_nautiques_non_motorises";0;"Autre :  foils electriques";NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"multicoques";"sports_nautiques_non_motorises";0;"Autre :  foils electriques";NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"monocoque";"sports_nautiques_non_motorises";0;"Autre :  foils electriques";NA
2023-08-10;2023;"aout";10;"Fiume Santu";"09:00:00";"Kevin Da Cunha de Freitas Leal, Alexandre Raibaldi";"voile";"sports_nautiques_non_motorises";0;"Autre :  foils electriques";NA
