"date"	"annee"	"mois"	"jour"	"secteur"	"horaire"	"type"	"observateurs"	"statut"	"taille"	"nombre"	"total_type_statut"	"commentaires"	"commentaires_secteur"
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	15:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"ancre"	"8"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"ancre"	"8_18"	5	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"ancre"	"18_24"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"ancre"	"24_45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"ancre"	"45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"navigation"	"8"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Moteur"	NA	"navigation"	"45"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"ancre"	"8"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"ancre"	"8_18"	5	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"ancre"	"18_24"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"ancre"	"24_45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"ancre"	"45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"A Torra di Murtella"	17:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"ancre"	"8"	6	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"ancre"	"8_18"	3	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"ancre"	"18_24"	0	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"ancre"	"24_45"	0	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"ancre"	"45"	0	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"navigation"	"8"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Moteur"	NA	"navigation"	"45"	NA	1	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"ancre"	"8"	1	5	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"ancre"	"8_18"	4	5	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"ancre"	"18_24"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"ancre"	"24_45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"ancre"	"45"	0	5	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	09:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"ancre"	"8"	8	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"ancre"	"8_18"	5	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"ancre"	"18_24"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"ancre"	"24_45"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"ancre"	"45"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"navigation"	"8"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Moteur"	NA	"navigation"	"45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"ancre"	"8"	1	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"ancre"	"8_18"	6	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"ancre"	"18_24"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"ancre"	"24_45"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"ancre"	"45"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	12:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"ancre"	"8"	6	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"ancre"	"8_18"	7	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"ancre"	"18_24"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"ancre"	"24_45"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"ancre"	"45"	0	13	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"navigation"	"8"	NA	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Moteur"	NA	"navigation"	"45"	NA	9	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"ancre"	"8"	0	6	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"ancre"	"8_18"	6	6	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"ancre"	"18_24"	0	6	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"ancre"	"24_45"	0	6	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"ancre"	"45"	0	6	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	15:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"ancre"	"8"	8	15	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"ancre"	"8_18"	7	15	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"ancre"	"18_24"	0	15	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"ancre"	"24_45"	0	15	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"ancre"	"45"	0	15	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"navigation"	"8"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Moteur"	NA	"navigation"	"45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"ancre"	"8"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"ancre"	"8_18"	7	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"ancre"	"18_24"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"ancre"	"24_45"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"ancre"	"45"	0	7	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Fiume Santu"	17:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"ancre"	"8"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"ancre"	"8_18"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"ancre"	"18_24"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"ancre"	"24_45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"ancre"	"45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Moteur"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"ancre"	"8"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"ancre"	"8_18"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"ancre"	"18_24"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"ancre"	"24_45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"ancre"	"45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"bouee"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"navigation"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"navigation"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"navigation"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"navigation"	"24_45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	09:00:00	"Voilier"	NA	"navigation"	"45"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"ancre"	"8"	0	4	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"ancre"	"8_18"	4	4	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"ancre"	"18_24"	0	4	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"ancre"	"24_45"	0	4	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"ancre"	"45"	0	4	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"bouee"	"8"	NA	2	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"bouee"	"8_18"	NA	2	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"bouee"	"18_24"	NA	2	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"bouee"	"24_45"	NA	2	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"bouee"	"45"	NA	2	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"navigation"	"8"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"navigation"	"8_18"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"navigation"	"18_24"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"navigation"	"24_45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Moteur"	NA	"navigation"	"45"	NA	3	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"ancre"	"8"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"ancre"	"8_18"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"ancre"	"18_24"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"ancre"	"24_45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"ancre"	"45"	0	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"bouee"	"8"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"bouee"	"8_18"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"bouee"	"18_24"	NA	0	NA	NA
2023-06-23	2023	"juin"	23	"Ghignu"	12:00:00	"Voilier"	NA	"bouee"	"24_45"	NA	0	NA	NA
