"date","annee","mois","secteur","horaire","type","statut","taille","nombre","total_type_statut","commentaires"
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","navigation","L<8",NA,15,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","navigation","8<L<18",NA,15,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","navigation","18<L<24",NA,15,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","navigation","24<L<45",NA,15,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Moteur","navigation","L>45",NA,15,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","ancre","L<8",0,4,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","ancre","8<L<18",4,4,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","ancre","18<L<24",0,4,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","ancre","24<L<45",0,4,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","ancre","L>45",0,4,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","navigation","L<8",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",12:00:00,"Voilier","navigation","L>45",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","ancre","L<8",3,61,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","ancre","8<L<18",58,61,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","ancre","18<L<24",0,61,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","ancre","24<L<45",0,61,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","ancre","L>45",0,61,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","navigation","L<8",NA,10,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","navigation","8<L<18",NA,10,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","navigation","18<L<24",NA,10,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","navigation","24<L<45",NA,10,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Moteur","navigation","L>45",NA,10,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","ancre","L<8",0,9,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","ancre","8<L<18",8,9,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","ancre","18<L<24",1,9,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","ancre","24<L<45",0,9,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","ancre","L>45",0,9,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","navigation","L<8",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",15:00:00,"Voilier","navigation","L>45",NA,1,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","ancre","L<8",2,52,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","ancre","8<L<18",49,52,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","ancre","18<L<24",0,52,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","ancre","24<L<45",1,52,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","ancre","L>45",0,52,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","navigation","L<8",NA,6,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","navigation","8<L<18",NA,6,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","navigation","18<L<24",NA,6,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","navigation","24<L<45",NA,6,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Moteur","navigation","L>45",NA,6,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","ancre","L<8",0,10,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","ancre","8<L<18",10,10,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","ancre","18<L<24",0,10,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","ancre","24<L<45",0,10,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","ancre","L>45",0,10,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","navigation","L<8",NA,3,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2023-08-10,2023,"août","Fiume Santu",17:00:00,"Voilier","navigation","L>45",NA,3,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","ancre","L<8",4,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","ancre","8<L<18",1,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","ancre","18<L<24",0,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","ancre","24<L<45",0,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","ancre","L>45",0,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","navigation","L<8",NA,7,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","navigation","8<L<18",NA,7,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","navigation","18<L<24",NA,7,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","navigation","24<L<45",NA,7,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Moteur","navigation","L>45",NA,7,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","ancre","L<8",0,18,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","ancre","8<L<18",18,18,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","ancre","18<L<24",0,18,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","ancre","24<L<45",0,18,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","ancre","L>45",0,18,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","navigation","L<8",NA,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","navigation","8<L<18",NA,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","navigation","18<L<24",NA,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","navigation","24<L<45",NA,5,NA
2023-08-10,2023,"août","Lotu",09:00:00,"Voilier","navigation","L>45",NA,5,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","ancre","L<8",2,10,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","ancre","8<L<18",8,10,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","ancre","18<L<24",0,10,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","ancre","24<L<45",0,10,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","ancre","L>45",0,10,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","navigation","L<8",NA,14,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","navigation","8<L<18",NA,14,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","navigation","18<L<24",NA,14,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","navigation","24<L<45",NA,14,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Moteur","navigation","L>45",NA,14,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","ancre","L<8",0,18,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","ancre","8<L<18",17,18,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","ancre","18<L<24",1,18,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","ancre","24<L<45",0,18,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","ancre","L>45",0,18,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","navigation","L<8",NA,2,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","navigation","8<L<18",NA,2,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","navigation","18<L<24",NA,2,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","navigation","24<L<45",NA,2,NA
2023-08-10,2023,"août","Lotu",12:00:00,"Voilier","navigation","L>45",NA,2,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","ancre","L<8",4,26,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","ancre","8<L<18",21,26,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","ancre","18<L<24",1,26,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","ancre","24<L<45",0,26,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","ancre","L>45",0,26,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","navigation","L<8",NA,8,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","navigation","8<L<18",NA,8,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","navigation","18<L<24",NA,8,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","navigation","24<L<45",NA,8,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Moteur","navigation","L>45",NA,8,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","ancre","L<8",0,6,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","ancre","8<L<18",6,6,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","ancre","18<L<24",0,6,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","ancre","24<L<45",0,6,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","ancre","L>45",0,6,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","navigation","L<8",NA,4,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2023-08-10,2023,"août","Lotu",15:00:00,"Voilier","navigation","L>45",NA,4,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","ancre","L<8",0,25,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","ancre","8<L<18",23,25,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","ancre","18<L<24",1,25,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","ancre","24<L<45",1,25,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","ancre","L>45",0,25,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","navigation","L<8",NA,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","navigation","8<L<18",NA,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","navigation","18<L<24",NA,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","navigation","24<L<45",NA,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Moteur","navigation","L>45",NA,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","ancre","L<8",0,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","ancre","8<L<18",8,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","ancre","18<L<24",1,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","ancre","24<L<45",0,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","ancre","L>45",0,9,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","navigation","L<8",NA,4,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2023-08-10,2023,"août","Lotu",17:00:00,"Voilier","navigation","L>45",NA,4,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","ancre","L<8",6,23,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","ancre","8<L<18",15,23,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","ancre","18<L<24",1,23,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","ancre","24<L<45",1,23,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","ancre","L>45",0,23,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","navigation","L<8",NA,10,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","navigation","8<L<18",NA,10,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","navigation","18<L<24",NA,10,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","navigation","24<L<45",NA,10,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Moteur","navigation","L>45",NA,10,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","ancre","L<8",0,11,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","ancre","8<L<18",10,11,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","ancre","18<L<24",1,11,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","ancre","24<L<45",0,11,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","ancre","L>45",0,11,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","navigation","L<8",NA,1,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2023-08-10,2023,"août","Mezzanu",09:00:00,"Voilier","navigation","L>45",NA,1,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","ancre","L<8",2,27,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","ancre","8<L<18",21,27,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","ancre","18<L<24",4,27,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","ancre","24<L<45",0,27,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","ancre","L>45",0,27,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","navigation","L<8",NA,10,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","navigation","8<L<18",NA,10,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","navigation","18<L<24",NA,10,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","navigation","24<L<45",NA,10,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Moteur","navigation","L>45",NA,10,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","ancre","L<8",0,9,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","ancre","8<L<18",8,9,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","ancre","18<L<24",1,9,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","ancre","24<L<45",0,9,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","ancre","L>45",0,9,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","navigation","L<8",NA,3,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2023-08-10,2023,"août","Mezzanu",12:00:00,"Voilier","navigation","L>45",NA,3,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","ancre","L<8",4,34,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","ancre","8<L<18",26,34,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","ancre","18<L<24",4,34,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","ancre","24<L<45",0,34,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","ancre","L>45",0,34,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","navigation","L<8",NA,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","navigation","8<L<18",NA,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","navigation","18<L<24",NA,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","navigation","24<L<45",NA,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Moteur","navigation","L>45",NA,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","ancre","L<8",0,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","ancre","8<L<18",8,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","ancre","18<L<24",5,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","ancre","24<L<45",0,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","ancre","L>45",0,13,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
