"date";"annee";"mois";"jour";"secteur";"horaire";"societes";"nombre_arrivees";"nombre_de_personnes";"ponton";"chenal";"observateurs";"commentaires";"commentaires_secteur"
2022-07-28;2022;"juillet";28;"Lotu";11:00:00;"Particuliers";4;14;4;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"U Saleccia";1;120;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Quadrimarant";2;15;0;2;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Spassighj'Agriate";1;5;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Cap Agriates";1;1;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";12:00:00;"Particuliers";4;25;3;1;NA;"1 particuliera evec intention ponton, intervention gendarmerie, + 1 autre intervention des affaires maritimes";NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"U Saleccia";1;85;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Taxi beach";1;2;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Quadrimarant";1;11;0;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Spassighj'Agriate";1;3;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Jo le Taxi";1;7;0;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";13:00:00;"Particuliers";7;40;7;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"U Saleccia";1;99;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Taxi beach";2;12;2;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";1;1;0;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Mare e Stagnu";1;4;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Quadrimarant";2;16;0;2;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Spassighj'Agriate";1;2;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Jo le Taxi";1;6;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";14:00:00;"Particuliers";1;4;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"U Saleccia";1;46;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Taxi boat (popeye/saleccia)";1;4;0;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Quadrimarant";2;19;0;2;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Spassighj'Agriate";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";15:00:00;"Particuliers";3;17;2;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"U Saleccia";1;11;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Quadrimarant";1;12;0;1;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Spassighj'Agriate";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Lotu";16:00:00;"Particuliers";1;1;1;0;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Taxi beach";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Taxi boat (popeye/saleccia)";3;36;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Taxi plage";1;5;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Mare e Stagnu";2;18;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Quadrimarant";2;13;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Speed boat";1;5;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Spassighj'Agriate";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Cap Agriates";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";09:00:00;"Particuliers";7;8;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Taxi beach";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Taxi boat (popeye/saleccia)";3;34;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Taxi plage";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Mare e Stagnu";2;20;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Quadrimarant";2;17;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Speed boat";1;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Spassighj'Agriate";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";10:00:00;"Particuliers";2;10;NA;NA;NA;"Location dominique plaisance";NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Taxi beach";3;33;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Taxi boat (popeye/saleccia)";4;48;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Taxi plage";1;9;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Mare e Stagnu";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Speed boat";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";11:00:00;"Particuliers";2;21;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Taxi beach";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Taxi boat (popeye/saleccia)";3;36;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Taxi plage";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Mare e Stagnu";3;36;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Speed boat";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Spassighj'Agriate";3;36;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Autres societes";0;0;NA;NA;NA;"Popeye ancre a Saleccia et les passagers se baignent + aquagym";NA
2022-07-28;2022;"juillet";28;"Saleccia";12:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Taxi beach";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Taxi boat (popeye/saleccia)";3;36;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Taxi plage";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Speed boat";1;10;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Spassighj'Agriate";2;24;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Cap Agriates";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";13:00:00;"Particuliers";1;3;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Taxi beach";1;9;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Taxi boat (popeye/saleccia)";3;33;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Taxi plage";1;11;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Mare e Stagnu";1;10;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Speed boat";1;11;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Spassighj'Agriate";1;7;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Autres societes";1;NA;NA;NA;NA;"Catamaran bella vita";NA
2022-07-28;2022;"juillet";28;"Saleccia";14:00:00;"Particuliers";1;4;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Taxi boat (popeye/saleccia)";2;17;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Taxi plage";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Mare e Stagnu";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Speed boat";1;12;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Autres societes";0;0;NA;NA;NA;"meme chose Popeye - baignade au large";NA
2022-07-28;2022;"juillet";28;"Saleccia";15:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Mare e Stagnu";2;22;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Speed boat";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2022-07-28;2022;"juillet";28;"Saleccia";16:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"U Saleccia";2;242;2;0;NA;"Popeye, Saleccia";NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Taxi beach";1;2;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Quadrimarant";1;10;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Speed boat";1;9;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Spassighj'Agriate";2;9;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Cap Agriates";1;5;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";09:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"U Saleccia";2;328;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Taxi beach";2;10;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Taxi plage";1;12;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Quadrimarant";2;15;0;2;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Speed boat";2;7;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Spassighj'Agriate";0;0;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Cap Agriates";1;11;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Jo le Taxi";1;6;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";10:00:00;"Particuliers";1;10;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"U Saleccia";3;423;3;0;NA;"Popeye, Saleccia, Popeye";NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Taxi beach";2;22;2;0;NA;"Probleme de comptage a cette heure ci a cause de l'echouage de la barque qui livre la cabane du Lotu --> aide recuperation bouteilles en mer pour limiter la pollution. Reajustement du nombre de personnes debarquees par rapport a celles debarquees a Saleccia (stylo bleu sur feuilles papiers)";NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Taxi plage";1;4;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Mare e Stagnu";1;3;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Quadrimarant";1;8;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Speed boat";1;9;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Spassighj'Agriate";2;14;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Jo le Taxi";1;2;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";11:00:00;"Particuliers";1;2;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"U Saleccia";2;155;2;0;NA;"Popeye, Saleccia";NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Taxi beach";2;24;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Taxi plage";1;6;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Quadrimarant";1;10;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Speed boat";1;4;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Spassighj'Agriate";2;10;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Cap Agriates";1;12;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Jo le Taxi";1;8;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";12:00:00;"Particuliers";2;8;1;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"U Saleccia";2;148;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Taxi beach";3;41;3;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Taxi plage";1;11;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Quadrimarant";3;32;0;3;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Speed boat";1;10;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Spassighj'Agriate";3;19;3;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Cap Agriates";1;6;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";13:00:00;"Particuliers";5;28;3;2;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"U Saleccia";2;139;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Taxi beach";3;32;3;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Taxi plage";1;15;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Quadrimarant";2;26;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Speed boat";1;12;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Spassighj'Agriate";2;4;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Jo le Taxi";1;2;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";14:00:00;"Particuliers";5;24;2;3;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"U Saleccia";1;33;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Taxi beach";2;20;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Taxi plage";1;11;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Quadrimarant";2;18;0;2;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Speed boat";1;9;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Spassighj'Agriate";2;22;2;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";15:00:00;"Particuliers";1;5;0;1;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"U Saleccia";2;21;2;0;NA;"popeye";NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Taxi beach";3;23;3;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Spassighj'Agriate";1;5;1;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2022-08-10;2022;"aout";10;"Lotu";16:00:00;"Jo le Taxi";0;0;0;0;NA;NA;NA
